ēnna	eni-na	noun;RELAT.PL.ABS
pirugāra	pir+ugāri-a	noun;ESS
ōmmennivā	omini-ne-va	noun;RELAT.SG;DAT
ašḫudan	ašḫo-da=an	noun;DIR;CON
šuwindašši	šu-i-nd-a-šše	verb;TR;PL.A;3A;NMLZ.ABS
aġrāid	aġrā-i=d	verb;ANTIP;1SG.ABS
ubi	ubi	noun;ABS
ammurami	ammurami	noun;ABS
pāġiž	paġi-ž	noun;ERG
taliniba	tāle-ne-va	noun;RELAT.SG;DAT
fenda	fendi-a	noun;ESS
anammi	anammi	ADV
subnīa	subni-i-a	noun;3POSS.SG;ESS
elmāi	elmi-ae	noun;INS
felzab	felz-a-b	verb;INT;b
šattidel	šatti=dil	PRON;ABS;1PL.ABS
pīarida	pīari-da	noun;DIR
univatta	un-i-eva=tta	verb;MOD.AG;POT;1SG.ABS
šinzi	šin+ze	NUM;ABS
tuiba	tui-i-va	noun;3POSS.SG;DAT
serrēnež	serrē-ne-ž	noun;RELAT.SG;ERG
itkalzinibina	itkal+zi-ne-ve-na	noun;RELAT.SG;GEN;RELAT.PL.ABS
indannim	ind-i-anni=m	verb;MOD.AG;DESID;CON
šīel	šī-i=l	noun;3POSS.SG.ABS;3PL.ABS
āġri	aġri	noun;ABS
ḫažaštili	ḫaž-ašt-i-le	verb;RES;MOD.AG;1JUSS
itkula	itk-ol-a	verb;ol;3A.SG
pāžia	fāži-i-a	noun;3POSS.SG;ESS
forima	for-i=ma	verb;ANTIP;CON
taržuwannibi	taržuwa+ni-ne-ve	noun;RELAT.SG;GEN
šāġari	šāġ+ar+i	noun;ABS
ḫižma	ḫižm-a	verb;INT
nurandiġinina	nurandiġi-nna	noun;EQU2
pirrib	pirr-i-b	verb;ANTIP;b
kūdaīž	kud-i-ai-ž	verb;MOD.AG;PURP;ž
foruššuenim	for-ušš-o-en-i=m	verb;ušš;MOD.PAT;3JUSS;EPNTH;CON
alēōb	alē-o-m	verb;TR.PFV;3A.SG
pellēni	pille-ne-e	noun;RELAT.SG;DIR/LOC
kalbuġēda	kalb-oġ-ed-a	verb;oġ;FUT;3A.SG
ūlluž	ūllu-ž	noun;ERG
ōrdōž	ōr+d-o-ež	verb;MOD.PAT;OPT
tarže	tarže	noun;ABS
passa	passi-a	noun;ESS
aga	agi-a	noun;ESS
šīri	šīr-i	verb;ANTIP
agi	agi	noun;ABS
pendiža	pend-iž-a	verb;iž;3A.SG
sugmuštab	sugm-ušt-a-b	verb;RES;INT;b
ḫāžažib	ḫaž-až-i-b	verb;až;ANTIP;b
ižīma	iži-i=ma	noun;3POSS.SG.ABS;CON
meġa	meġ-a	verb;INT
nelġa	nelġi-a	noun;ESS
erāna	er+āna	noun;ABS
maġōrri	maġōri-ne	noun;ABL/INS
pugulba	pugulbi-a	noun;ESS
madla	mad-l-a	verb;l;INT
āštenna	āšte-i-nna	noun;3POSS.SG;EQU2
tūnidu	tūn-id-o	verb;PL.A;TR.PFV
uraēna	uraē-na	noun;RELAT.PL.ABS
šōniba	šō+ni-i-va	noun;3POSS.SG;DAT
taripti	tar+i+pt+i	noun;ABS
tilulōštab	til+ol-ošt-aw	verb;RES;1A.SG
ḫižmūža	ḫižm+o+že-a	ADJ;ESS
idibi	idi-i-ve	noun;3POSS.SG;GEN
alāži	alāže	CONJ
pāttarrēda	pāttari-ne-da	noun;RELAT.SG;DIR
pindab	pend-a-b	verb;INT;b
mūnuriminida	mūnurimi-ne-da	noun;RELAT.SG;DIR
kapša	kapši-a	noun;ESS
talaštāw	tal-ašt-aw	verb;RES;1A.SG
temmāni	temm+ā+ni	noun;ABS
uētta	uw+ētt-a	verb;INT
ḫalmināžuž	ḫal+mi-na-až-ož	noun;RELAT.PL;PL;ERG
uminnāža	omini-na-až-a	noun;RELAT.PL;PL;DAT/ESS
pōruštugariža	for-ošt-ugar-iž-a	verb;RES;RECIP;iž;3A.SG
tidištēdi	tīd-išt-ed-i	verb;RES;FUT;ANTIP
teḫpa	teḫpi-a	noun;ESS
tālia	tale-i-a	noun;3POSS.SG;ESS
kažalla	kažli-na	noun;RELAT.PL.ABS
uriba	ori-i-va	noun;3POSS.SG;DAT
marninel	marne-ne-e=l	noun;RELAT.SG;DIR/LOC;3PL.ABS
arūžušši	ar-ož-o-šše	verb;PST;2A.SG;NMLZ.ABS
aštenna	āšte-nna	noun;EQU2
ḫerāri	ḫer+ār+i	noun;ABS
āmi	āmi	noun;ABS
egōna	eg+ō+ni-a	ADJ;ESS
šindiž	šind-i-ež	verb;MOD.AG;OPT
eženišša	eže-ne-ž=nna	noun;RELAT.SG;ERG;3SG.ABS
egušši	eg+o+šše	noun;ABS
mana	man-a	PRON;ESS
udipšarin	odip.šarri-n	noun;ABL/INS
ḫōenēmma	ḫowe+ni-e=mma	noun;3POSS.SG.ABS;2SG.ABS
ḫirīdi	ḫir+īdi	noun;ABS
pilāġižiliġa	pil+āġ+i+šše+li+ġe-a	noun;ESS
ušturab	ošt-ur-a-b	verb;ur;INT;b
fōdu	fud-o	verb;MOD.PAT
abi	avi	PREP
nagēri	nagēri	noun;ABS
kakkariani	kakkari-i-ane	noun;3POSS.SG;ABL/INS
taššāmib	taššāmi-v	noun;2POSS.SG.ABS
tāġibi	tāġe-ve	noun;GEN
tebi	tive	noun;ABS
ēbrež	evri-i-ž	noun;3POSS.SG;ERG
kibuppu	kev-uffu	verb;1A.SG.NEG
firiški	fir+iški	noun;ABS
ivā	ivi-a	noun;ESS
karēnažuž	kare-na-až-ož	noun;RELAT.PL;PL;ERG
ḫinzurinna	ḫinzori-nna	noun;EQU2
evarži	ev+ar+že	noun;ABS
pidia	pid-i-a	verb;TR;3A.SG
umbašši	tupp+a+šše	noun;ABS
nakkima	nakk-i=ma	verb;TR.IMP;CON
kumarvenel	kumarve-ne-ž=l	noun;RELAT.SG;ERG;3PL.ABS
kirāži	ker+ā+že	ADJ;ABS
ḫōbānab	ḫōb-an-a-b	verb;an;INT;b
ḫaidu	ḫa-id-o	verb;PL.A;TR.PFV
tē	tēi	ADV
ažiwlai	aži-o-l-ai	verb;MOD.PAT;l;PURP
ḫāiži	ḫā+i+že	noun;ABS
edida	idi-i-da	noun;3POSS.SG;DIR
šeġalulāešša	šeġal-o-l-ai-ž=nna	verb;MOD.PAT;l;PURP;ž;3SG.ABS
turba	torv-a	verb;INT
pabanni	paba+ni	noun;ABS
navari	navari	noun;ABS
ḫižma	ḫižmi-a	noun;ESS
kīdāvae	kīdāvi-ae	noun;INS
ḫuiššeni	ḫo+i+šše-ne	noun;ABL/INS
ḫerinež	ḫeri-ne-ž	noun;RELAT.SG;ERG
ideppa	idi-v-va	noun;2POSS.SG;DAT
itkian	itk-i-a=an	verb;TR;3A.SG;CON
šadna	šadni-a	noun;ESS
pandiažal	fandi-i-až-a=l	noun;3POSS;PL;DAT/ESS;3PL.ABS
kiverra	kevri-na	noun;RELAT.PL.ABS
ḫawsuġa	ḫauz-oġ-a	verb;oġ;INT
tēa	tēa	ADV
šimigi	šimige	noun;ABS
puenāžuž	powe-na-až-ož	noun;RELAT.PL;PL;ERG
tāwumballa	tā-umb-a=lla	verb;umb;3A.SG;3PL.ABS
šerminġinež	šermin+ġe-ne-ž	noun;RELAT.SG;ERG
sīani	si-i-ane	noun;3POSS.SG;ABL/INS
šigadibam	šig+adi-i-va=m	noun;3POSS.SG;DAT;CON
ēḫḫinež	ēḫḫi-ne-ž	noun;RELAT.SG;ERG
šīwullēm	šīūli-ne-e=m	noun;RELAT.SG;DIR/LOC;CON
ḫōpten	ḫōp-d-i-en	verb;d;MOD.AG;3JUSS
kudunib	kuduni-v	noun;2POSS.SG.ABS
enima	eni=ma	noun;ABS;CON
munġīe	munġ-i-en	verb;MOD.AG;3JUSS
egini	egi-ne	noun;ABL/INS
šerġuž	šer+ġe-ož	noun;EQU
ukku	ukk-o	verb;MOD.PAT
taššāmmiž	taššāmi-ž	noun;ERG
pāġidi	pāġ-id-en	verb;PL.A;3JUSS
ummana	ummani-a	noun;ESS
tīa	te-i-a	verb;TR;3A.SG
ani	ani	noun;ABS
ḫavorunni	ḫavor+ni-ne	noun;ABL/INS
naḫḫubaduž	naḫḫ+o+vade-ož	ADJ;EQU
ḫilde	ḫil-id-en	verb;PL.A;3JUSS
ānžalāl	ānž+ali-a=l	noun;ESS;3PL.ABS
pārizinivinama	pārizi-ne-ve-na=ma	noun;RELAT.SG;GEN;RELAT.PL.ABS;CON
mažagum	maž-ag-o-m	verb;ag;TR.PFV;3A.SG
teġida	teġ-ed-a	verb;FUT;3A.SG
sigrōšḫinenna	sigr+ō+šḫe-ne-e=nna	noun;RELAT.SG;DIR/LOC;3SG.ABS
ḫenzādu	ḫenz+ād-u	verb;MED
azusḫa	azusḫi-a	noun;ESS
naēnāža	naīa-na-až-a	noun;RELAT.PL;PL;DAT/ESS
ḫōbiž	ḫōb-i-ež	verb;MOD.AG;OPT
išteni	išteni	PREP
tarmanni	tarm+a+ni-ne	noun;ABL/INS
faġraži	faġr+a+že	ADJ;ABS
ūrġi	ūrġi	noun;ABS
šeēnāžuž	šiye-na-až-ož	noun;RELAT.PL;PL;ERG
pāttīvorriva	pāttīvori-ne-va	noun;RELAT.SG;DAT
urel	ori-i=l	noun;3POSS.SG.ABS;3PL.ABS
egudutki	eg+ud+ut+ki	noun;ABS
šundinna	šundi+ni-na	noun;RELAT.PL.ABS
tunuwarriž	tunuwari-ne-ž	noun;RELAT.SG;ERG
tamarra	tam+ar+i-na	noun;RELAT.PL.ABS
itkōli	itk-ol-i	verb;ol;ANTIP
farižanna	pār-iž-a=nna	verb;iž;INT;3SG.ABS
uīž	uwi-ž	noun;ERG
tāduġeba	tado.ḫeba	noun;ABS
ḫārāpḫāi	ḫār+a+ġe-ve-ae	noun;GEN;INS
mānga	mān+g+a	PRON
kāžukku	kāž-o-kko	verb;INT;NEG
ēblan	ēbla=n	noun;ABS;3SG.ABS
ila	ili-a	noun;ESS
sōīb	sō-i-b	verb;ANTIP;b
sāzulilida	sāz-ol-il-ed-a	verb;ol;il;FUT;3A.SG
šarriniba	šarri-ne-va	noun;RELAT.SG;DAT
aru	ar-o	verb;MOD.PAT
šattaġamōra	šattaġamōri-a	noun;ESS
šavōžiniva	šav+ō+že-ne-va	noun;RELAT.SG;DAT
fogāda	fog-ad-a	verb;ad;INT
kalōvadi	kal-o-vade	noun;PAT;ADJ.NEG.ABS
annel	anni=l	PRON;ABS;3PL.ABS
abalġāe	abal+ġe-ae	noun;INS
annim	anni=m	PRON;ABS;CON
nīnubapḫi	ninuwa-ġe-ve	noun;ADJ;GEN
faikkimān	fa-i-kki=mān	verb;ANTIP;NEG;CON
ibini	ibi-ne	noun;ABL/INS
šāra	šār-a	verb;ESS
ḫellamōla	ḫill-am-ol-a	verb;FACT;ol;3A.SG
ardēn	arde-n	noun;ABL/INS
pabannažuž	paba+ni-na-až-ož	noun;RELAT.PL;PL;ERG
kulziž	kulzi-i-ž	noun;3POSS.SG;ERG
ubilbaeži	ubilbaeži	noun;ABS
fāžanni	fāžani-ne	noun;ABL/INS
ḫebapti	ḫebad-ve	noun;GEN
taržuwāni	taržuwa+ni	noun;ABS
utḫarra	utḫari-na	noun;RELAT.PL.ABS
aġrinninibinida	aġr+i+nni-ne-ve-ne-da	noun;RELAT.SG;GEN;RELAT.SG;DIR
kužuškuženie	kuž+u+šk+o+že-ne	noun;ABL/INS
pāirra	pāiri-na	noun;RELAT.PL.ABS
ḫiaruḫḫināža	ḫi+ar+o+ḫḫe-na-až-a	noun;RELAT.PL;PL;DAT/ESS
šūgatteni	šūgatte-ne	noun;ABL/INS
šubribiniba	šubri-ve-ne-va	noun;GEN;RELAT.SG;DAT
tivušḫini	tiv+o+šḫi-na	noun;RELAT.PL.ABS
eġari	eġari	noun;ABS
padni	padn-i	verb;ANTIP
šēġali	šeġali	ADJ;ABS
mužuniž	mužoni-ž	noun;ERG
uwamuwā	uw-i	verb;ANTIP
telumma	tel-o-m=ma	verb;TR.PFV;3A.SG;CON
ḫupši	ḫupši	noun;ABS
miržāe	mirži-ae	noun;INS
fēluž	fēl-o-ež	verb;MOD.PAT;OPT
ḫavārri	ḫav+ār+i-ne	noun;ABL/INS
nerubādi	nir+o+bāde	ADJ;ABS
egunninin	eg+o+nni-ne-n	ADJ;RELAT.SG;ABL/INS
uri	ori	noun;ABS
šuppaššab	šupp+a+šše-a=m	noun;ESS;CON
šīrna	šīr+ni-a	noun;ESS
munuġuželāi	mun-oġ-ož-i-l-ai	verb;uġ;ož;MOD.AG;l;PURP
āšḫiniba	āšḫi-ne-va	noun;RELAT.SG;DAT
tarbu	tarb-o	verb;MOD.PAT
keššenidal	kešše-ne-da=l	noun;RELAT.SG;DIR;3PL.ABS
nāli	nāl-i	verb;ANTIP
aimān	ai=m=an	CONJ;2SG.ABS;CON
kūninin	kune-ne-e=n	noun;RELAT.SG;DIR/LOC;3SG.ABS
ažāl	aži-a=l	noun;ESS;3PL.ABS
kēlula	kēl-ol-a	verb;ol;3A.SG
eguššuž	eg+o+šš-o-ež	verb;MOD.PAT;OPT
sikkōġa	sikk+o+ġe-a	noun;ESS
malladael	mall+ade-ae=l	noun;INS;3PL.ABS
ḫanibāe	ḫāni-ve-ae	noun;GEN;INS
futkib	fut+ki-v	noun;2POSS.SG.ABS
uba	ub-a	verb;INT
allanōḫḫi	alla+n+o+ḫḫe	ADJ;ABS
ušḫuluppu	ušḫ-ol-uffu	verb;ol;1A.SG.NEG
nakkidāōž	nakk-ed-aw-ž	verb;FUT;1A;PL
šāžarri	šažari-ne	noun;ABL/INS
agidu	ag-id-o	verb;PL.A;TR.PFV
ḫenzā	ḫenzi-a	noun;ESS
āššaežal	āšš-i-ai-ž-a=l	verb;MOD.AG;PURP;ž;EPNTH;3PL.ABS
paḫḫirāžuž	paġari-na-až-ož	noun;RELAT.PL;PL;ERG
ēlmina	elmi-na	noun;RELAT.PL.ABS
irdi	irde-i	noun;3POSS.SG.ABS
ḫarġaraima	ḫarġarai=ma	noun;ABS;CON
pālikkamma	pal-i-kki=mma	verb;ANTIP;NEG;2SG.ABS
šalġōla	šalġ-ol-a	verb;ol;INT.IMP
naḫḫab	naḫḫ-a-b	verb;INT;b
pōrullin	fōroli-ne-n	noun;RELAT.SG;ABL/INS
šummin	šummi-n	ADJ;ABL/INS
šummin	šummi+n	ADV
kēnnādal	kēnn-ad-a=l	verb;ad;INT;3PL.ABS
šiġalam	šeġal-a=m	verb;INT;CON
pēšša	fē-ž=nna	PRON;ERG;3SG.ABS
talmaštīli	talm-ašt-i-le	verb;RES;MOD.AG;1JUSS
ḫažarrāe	ḫāž+arri-ae	noun;INS
šavadnimma	šavad+ni=mma	noun;ABS;2SG.ABS
egināžuž	egi-na-až-ož	noun;RELAT.PL;PL;ERG
kablāi	kabli-ae	noun;INS
kešše	kešše	noun;ABS
ḫamaziažidan	ḫamaz+i+a+šše-dan	noun;ABL
sammalaštuž	samm+al-ašt-o-ež	verb;RES;MOD.PAT;OPT
kurannia	kur+a+nni-i-a	noun;3POSS.SG;ESS
kišḫi	kešḫ-i	verb;ANTIP
šīelva	šīlvi-a	noun;ESS
šūla	šūli-a	noun;ESS
unam	un-a=m	verb;INT.IMP;2SG.ABS
paġruž	faġri-ož	noun;EQU
ura	ur-a	verb;INT
ižikkunna	iž+ikk+o+nni-a	noun;ESS
šīnunaġi	šīnunaġi	noun;ABS
ūššīd	ōšš-i=d	verb;ANTIP;1SG.ABS
abundišši	abundi-šši	noun;2POSS.PL.ABS
itkalzi	itkal+zi	noun;ABS
ḫirinnel	ḫiri+ni-ne-e=l	noun;RELAT.SG;DIR/LOC;3PL.ABS
kapšuġāma	kapš-oġ-a=ma	verb;oġ;3A.SG;CON
ardebāi	arde-ve-ae	noun;GEN;INS
āmba	āmbi-a	noun;ESS
ninuwava	ninuwa-va	noun;DAT
šidarbu	šidarbu	noun;ABS
pāinnia	paini-ne-va	noun;RELAT.SG;DAT
tūdiguž	tūdi+gi-ož	noun;EQU
suwaḫḫu	suwaḫḫu	noun;ABS
teunāe	te+o+n+āe	ADV
taržuwanniba	taržuwa+ni-ne-va	noun;RELAT.SG;DAT
tōniliffa	ton-i-le=ffa	verb;MOD.AG;1JUSS;2PL.ABS
nivōžellandin	niv-ož-ill-and-i-n	verb;ož;ill;PL.A;MOD.AG;n
šīenaēl	šiye-ne-ae=l	noun;RELAT.SG;INS;3PL.ABS
ḫāri	ḫār-i	verb;ANTIP
umbašši	tupp-a-šše	verb;INT;NMLZ.ABS
nōriġini	nor+i+ġe-ne	noun;ABL/INS
attubadenež	att+o+bade-ne-ž	noun;RELAT.SG;ERG
enigaldi	ennigaldi	noun;ABS
ābri	abri	noun;ABS
pēġulaballa	pēġ-ol-a-b-a=lla	verb;ol;INT;b;EPNTH;3PL.ABS
nakkašḫam	nakk+a+šḫe-a=m	noun;ESS;CON
ubukku	ub-o-kko	verb;INT;NEG
everinžippininim	evr+in+že-v-ve-ne-ne=m	noun;2POSS.SG;GEN;RELAT.SG;ABL/INS;CON
tullibina	tuli-ne-ve-na	noun;RELAT.SG;GEN;RELAT.PL.ABS
tōġalziniž	tōġal+zi-ne-ž	noun;RELAT.SG;ERG
šīaiašši	šīaiašše	noun;ABS
pāġōža	pāġ-ož-a	verb;PST;3A.SG
āġribuž	aġri-ve-ož	noun;GEN;EQU
šeġurninni	šeġor+n+i+nni	noun;ABS
niga	nig-a	verb;INT
purranna	purra-nna	noun;EQU2
ižibāin	iži-ve-ae=n	noun;GEN;INS;3SG.ABS
ugulzib	ug+ol+z-i-b	verb;ANTIP;b
taptani	tapt+a+ni	noun;ABS
kibōliž	kev-o-l-ež	verb;MOD.PAT;l;OPT
tažmižarrida	tažmi.šarri-da	noun;DIR
amulūdōm	am-ol-ud-o-m	verb;ol;NEG;TR.PFV;3A.SG
kūdadena	kūdade-na	noun;RELAT.PL.ABS
kādōva	kad-u-a	verb;MED;3A.SG
itkaštab	itk-ašt-a-b	verb;RES;INT;b
nigalluwe	nigallu-ve	noun;GEN
niġarra	niġari-na	noun;RELAT.PL.ABS
kibli	keb+li	noun;ABS
ḫōdena	ḫōde-na	noun;RELAT.PL.ABS
tālāl	tal-a=l	verb;INT;3PL.ABS
tatḫundōrinamma	tātḫ+und+ō+re-na=mma	noun;RELAT.PL.ABS;CON
taptani	tap-d-an-i	verb;d;an;ANTIP
ažugallēni	ažugali-ne-ne	noun;RELAT.SG;ABL/INS
fōril	for-i=l	verb;ANTIP;3PL.ABS
kirġe	kirġe	noun;ABS
ela	eli-a	noun;ESS
ḫiliġini	ḫil+i+ġe-ne	noun;ABL/INS
piġīe	piġi-i-e	noun;3POSS.SG;DIR/LOC
egōššōla	eg+o+šš-ol-a	verb;ol;3A.SG
iškiniaž	iški+ni-i-až	noun;3POSS;PL.ABS
niġarži	niġar+že	noun;ABS
irdi	ird-i	verb;ANTIP
avarribina	avari-ne-ve-na	noun;RELAT.SG;GEN;RELAT.PL.ABS
eġlibinida	eġli-ve-ne-da	noun;GEN;RELAT.SG;DIR
ḫibarni	ḫibar+ni	noun;ABS
pendu	pen-d-o	verb;d;MOD.PAT
pīarida	pīar-id-a	verb;PL.A;3A
šapḫaldib	šapḫaldi-v	noun;2POSS.SG.ABS
talīa	tal-i-a	verb;TR;3A.SG
anaulēž	ana-o-l-ež	verb;MOD.PAT;l;OPT
šōġurri	šōġori-ne	noun;ABL/INS
šeġellibinažuž	šeġli-ne-ve-na-až-ož	noun;RELAT.SG;GEN;RELAT.PL;PL;ERG
sikkulli	sikk-ulli	verb;ulli
kadulli	kad-ol-i-le	verb;ol;MOD.AG;1JUSS
māli	māl-i	verb;ANTIP
kikkunimma	kikk+o+ni=mma	noun;ABS;2SG.ABS
taballiž	taba+li-ne-ž	noun;RELAT.SG;ERG
fōril	fōri-i=l	noun;3POSS.SG.ABS;3PL.ABS
tīda	tidi-a	noun;ESS
ḫuldib	ḫul-d-i-b	verb;d;ANTIP;b
alamuž	alami-ož	noun;EQU
ḫažarrež	ḫāž+ar+i-ne-ž	noun;RELAT.SG;ERG
kōmura	kōm-ur-a	verb;ur;INT
murriniba	mōrri-ne-va	noun;RELAT.SG;DAT
tarinnima	tar+i+nni=ma	noun;ABS;CON
tādareški	tād+ar+e+ški	noun;ABS
fogāda	fog+ādi-a	noun;ESS
iraduž	erade-ož	noun;EQU
pārila	pārili-a	noun;ESS
itkidannim	itk-id-anni=m	verb;PL.A;DESID;2SG.ABS
ḫōdurum	ḫōd-ur-o-m	verb;ur;TR.PFV;3A.SG
pāndib	fandi-v	noun;2POSS.SG.ABS
uri	ur-i	verb;ANTIP
šagužellandin	šag-ož-ill-and-i-n	verb;ož;ill;PL.A;MOD.AG;n
ažōġinel	až+oġi-ne-ž=l	noun;RELAT.SG;ERG;3PL.ABS
nēlaban	nēl-a-b=an	verb;INT;b;CON
pāššitḫād	pāšš+i+tḫe-a=d	noun;ESS;1SG.ABS
taženi	taže-ne	noun;ABL/INS
ittūbin	ittūbi-n	noun;ABL/INS
eġepšullima	eġ+epš-ulli=ma	verb;ulli;CON
kibi	kevi	noun;ABS
ḫilde	ḫilde	noun;ABS
puramdi	purandi	noun;ABS
šukka	šokko-a	NUM;ESS
ḫelōva	ḫelōvi-a	noun;ESS
nōġaššeni	nōġašše-ne	noun;ABL/INS
fāġri	faġr-i	verb;ANTIP
ḫattuġe	ḫatt+o+ġe	ADJ;ABS
tōruḫḫāe	tor+o+ḫḫe-ae	ADJ;INS
itkulda	itk-ol-d-a	verb;ol;PL.A;3A
mānura	mān+o+re-a	noun;ESS
ḫuwe	ḫuwe	INTJ
kirarinnilam	kir+ar+i+nni-i=l=m	noun;3POSS.SG.ABS;3PL.ABS;CON
šidarna	šid+ar+ni-a	noun;ESS
ḫaššiadināža	ḫaššiadi-na-až-a	noun;RELAT.PL;PL;DAT/ESS
šēže	šēžē	NUM;ABS
katki	kat+ki	noun;ABS
kibure	kev+o+re	noun;ABS
ēbrinniba	ever+ni-ne-va	noun;RELAT.SG;DAT
suġri	suġri	noun;ABS
māmurinibi	mām+o+re-ne-ve	noun;RELAT.SG;GEN
ižuġna	ižuġ+ni-a	noun;ESS
itkudutki	itk+ud+ut+ki	noun;ABS
ḫurida	ḫōri-i-da	noun;3POSS.SG;DIR
ḫōbēdi	ḫōb-ed-i	verb;FUT;ANTIP
āšḫīma	āšḫi-i=ma	noun;3POSS.SG.ABS;CON
šeštena	šešti-na	noun;RELAT.PL.ABS
pindilivaž	pend-i-l-eva-ž	verb;MOD.AG;l;POT;ž
šaderida	šaderi-da	noun;DIR
faġruži	faġr+o+že	ADJ;ABS
nūdu	nūd-o	verb;MOD.PAT
ḫassin	ḫassī-n	noun;ABL/INS
tunuštu	ton-ošt-o	verb;RES;MOD.PAT
šerrin	šēri-ne-n	noun;RELAT.SG;ABL/INS
ḫiarrež	ḫiari-ne-ž	noun;RELAT.SG;ERG
arda	arde-a	noun;ESS
nelġa	nelġ-a	verb;INT
pendūġa	pend-oġ-a	verb;oġ;INT.IMP
ḫōdannida	ḫōd+a+nni-da	noun;DIR
ulluġēdi	oll-oġ-ed-i	verb;oġ;FUT;ANTIP
kadiōššina	kad-i-o-šše-na	verb;TR;2A.SG;NMLZ;RELAT.PL.ABS
maruda	mar-ud-a	verb;ud;3A.SG
nōial	noi-a=l	noun;ABS;EPNTH;3PL.ABS
paġēda	pāġ-ed-a	verb;FUT;3A.SG
ḫōmni	ḫōmni	noun;ABS
arūlāuž	ar-ul-aw-ž	verb;ul;1A;PL
taduġebāba	tado.ḫeba-va	noun;DAT
fōrālīzie	fōr+all+i+n+ze	noun;ABS
šialužum	šial-ož-o-m	verb;ož;TR.PFV;3A.SG
ammužima	amm-ož-i=ma	verb;PST;ANTIP;CON
šinutḫina	šinut-ġe-na	noun;ADJ;RELAT.PL.ABS
ḫāž	ḫa-a	verb;INT
kīrenzamma	kire+n+ze-a=mma	noun;ESS;CON
nēla	nēli-a	noun;ESS
sablōžu	sabl-ož-o	verb;PST;2A.SG
ideppūda	idi-iffu-da	noun;1POSS.SG;DIR
šelluġlupšenie	šell+o+ġ+l+o+pše-ne	noun;ABL/INS
ḫumaruġinan	ḫōm+ar+o+ḫḫe-na=an	ADJ;RELAT.PL.ABS;CON
ḫōmmāruḫḫināža	ḫōm+ar+o+ḫḫe-na-až-a	ADJ;RELAT.PL;PL;DAT/ESS
ištennanan	ište=nna=nan	PRON;3SG.ABS;CON
fēnāna	fēn+ā+ni-a	noun;ESS
tōmmušše	tōmmo+šše	NUM;ABS
šugārdedāwul	šug+ārd-ed-aw=l	verb;FUT;1A.SG;3PL.ABS
pussa	puss-a	verb;INT
pēbi	fē-ve	PRON;GEN
madaffa	mādi-a=ffa	noun;ESS;2PL.ABS
kangalbālla	kangalvi-a=lla	noun;ESS;3PL.ABS
ediaža	idi-i-až-a	noun;3POSS.SG;PL;DAT/ESS
miržāe	mirž-i-ai	verb;MOD.AG;PURP
šubribima	šubri-ve=ma	noun;GEN;CON
tedevaduḫḫa	tid+i+vad+o+ḫḫe-a	ADJ;ESS
šeġōnāža	šeġōni-na-až-a	noun;RELAT.PL;PL;DAT/ESS
talmōla	talm-ol-a	verb;ol;3A.SG
talippa	tal-i-b=ma	verb;ANTIP;b;CON
tabrēnni	tab+i+rē+nni	noun;ABS
naḫḫuža	naḫḫ+o+že-a	noun;ESS
mēgummi	mēg-umme	verb;INF.ABS
šeġalulaēž	šeġal-o-l-ai-ž	verb;MOD.PAT;l;PURP;ž
arulli	aruli-ne	noun;ABL/INS
ēbla	ēbla	noun;ABS
illaiaġe	illaia-ġe	noun;ADJ.ABS
sāllava	sāllavi-a	noun;ESS
šurakkanna	šurakk+a+nni-a	noun;ESS
itḫiniž	itḫi-ne-ž	noun;RELAT.SG;ERG
ḫillamen	ḫillame-n	noun;ABL/INS
šarrināže	šarri-na-až-ve	noun;RELAT.PL;PL;GEN
piga	pigi-a	noun;ESS
pāriža	pār+i+že-a	noun;ESS
šīb	šī-i-b	verb;ANTIP;b
murġulišta	murġ-ol-išt-a	verb;ol;RES;3A.SG
palaġa	palaġi-a	noun;ESS
azallaenen	azallae-ne-n	noun;RELAT.SG;ABL/INS
ananešḫiani	an+an+e+šḫe-i-ane	noun;3POSS.SG;ABL/INS
keldāi	kel+di-ae	noun;INS
kūžuġ	kužuġ	noun;ABS
kešḫi	kešḫi	noun;ABS
šiwumballa	ši-umb-a=lla	verb;umb;3A.SG;3PL.ABS
ḫārri	ḫāri-ne	noun;ABL/INS
šāli	šāl-i	verb;ANTIP
unīdu	un-id-o	verb;PL.A;TR.PFV
ummana	umm-an-a	verb;CAUS;3A.SG
ibrinza	evren+ze-a	noun;ESS
pudūlimaššinaža	fud+ol+i+m+a+šše-na-až-a	noun;RELAT.PL;PL;DAT/ESS
šōra	šōri-a	noun;ESS
tādinibād	tādi-ne-va=d	noun;RELAT.SG;DAT;1SG.ABS
inumma	inu=mma	CONJ;2SG.ABS
pēdaruž	ped+ar+i-ož	noun;EQU
pāġružini	faġr+o+že-ne-e	ADJ;RELAT.SG;DIR/LOC
kēbillāžuž	keb+li-na-až-ož	noun;RELAT.PL;PL;ERG
aluwīb	alu-i-b	verb;ANTIP;b
naḫḫilāi	naḫḫ-i-l-ai	verb;MOD.AG;l;PURP
nabarvināžuž	nabarbi-ve-na-až-ož	noun;GEN;RELAT.PL;PL;ERG
tarni	tarn-i	verb;ANTIP
sāžulia	sāz-ol-i-a	verb;ol;TR;3A.SG
šūpta	šūp-d-a	verb;d;INT
tuffaēšḫema	tuffaē+šḫe=ma	noun;ABS;CON
apšena	apše-na	noun;RELAT.PL.ABS
šīri	šīri	noun;ABS
elaminēve	elami-ne-ve	noun;RELAT.SG;GEN
